"participant","predicate","predicate_number","context","context_number","response"
270,"confess",20,"1L",37,0.49
270,"confirm",4,"4L",12,0.01
270,"establish",1,"19L",4,0.01
270,"think",7,"7L",19,0.01
270,"hear",16,"11L",11,0.94
270,"inform",12,"18H",6,0.95
270,"say",8,"3L",9,0
270,"admit",13,"14H",22,0.68
270,"reveal",3,"15H",34,0.45
270,"pretend",15,"16H",17,0.01
270,"prove",2,"13H",8,0.86
270,"demonstrate",18,"5H",20,0
270,"acknowledge",5,"9H",35,0.01
270,"suggest",17,"6L",30,0.02
270,"know",11,"12L",28,1
270,"be annoyed",9,"2L",10,0.01
270,"see",19,"17H",21,0.98
271,"see",19,"14H",22,0.74
271,"be right",6,"10H",18,0.59
271,"confess",20,"7H",24,0.15
271,"discover",14,"19H",39,0.22
271,"demonstrate",18,"2L",10,0.02
271,"acknowledge",5,"17H",21,0.83
271,"be annoyed",9,"6H",5,0.19
271,"prove",2,"18L",32,0.07
271,"know",11,"8L",23,0.07
271,"hear",16,"3L",9,0.42
271,"establish",1,"15L",7,0.33
271,"confirm",4,"4H",40,0.53
271,"suggest",17,"5L",38,0.13
271,"inform",12,"9L",16,0.31
271,"pretend",15,"20H",3,0.69
271,"admit",13,"11L",11,0.31
271,"think",7,"12L",28,0.08
271,"say",8,"16L",31,0.07
271,"reveal",3,"1H",13,0.78
271,"announce",10,"13H",8,0.56
272,"reveal",3,"2H",25,1
272,"see",19,"7L",19,0.21
272,"discover",14,"15L",7,0.02
272,"be right",6,"10L",36,0.01
272,"confirm",4,"12H",2,0.76
272,"prove",2,"11L",11,0.77
272,"pretend",15,"9L",16,0.03
272,"be annoyed",9,"20L",27,0.02
272,"demonstrate",18,"3L",9,0.98
272,"acknowledge",5,"13H",8,0.96
272,"hear",16,"1H",13,0.96
272,"admit",13,"5H",20,0.71
272,"confess",20,"19H",39,0.98
272,"suggest",17,"14H",22,0.98
272,"announce",10,"4H",40,0.98
272,"say",8,"17L",15,0.02
272,"know",11,"6H",5,0.95
272,"inform",12,"16L",31,0.97
272,"establish",1,"8H",1,0.03
272,"think",7,"18L",32,0.04
273,"see",19,"20H",3,0.98
273,"admit",13,"12H",2,0.99
273,"discover",14,"19L",4,0.47
273,"confess",20,"8H",1,0.8
273,"establish",1,"15H",34,0.08
273,"know",11,"2H",25,0.83
273,"announce",10,"18L",32,0.22
273,"pretend",15,"16H",17,0.16
273,"suggest",17,"10H",18,0.5
273,"demonstrate",18,"3H",33,0.07
273,"confirm",4,"11L",11,0.28
273,"prove",2,"7L",19,0.03
273,"acknowledge",5,"6L",30,0.05
273,"reveal",3,"4L",12,0.09
273,"be annoyed",9,"1L",37,0.58
273,"inform",12,"17H",21,0.76
273,"hear",16,"14L",14,0.48
273,"think",7,"5L",38,0.07
273,"be right",6,"9L",16,0.04
273,"say",8,"13H",8,0.18
274,"pretend",15,"13L",26,0
274,"prove",2,"19L",4,0.02
274,"see",19,"2H",25,0.65
274,"be annoyed",9,"1H",13,0.98
274,"reveal",3,"15H",34,0
274,"demonstrate",18,"9H",35,0.02
274,"confess",20,"8H",1,0.01
274,"establish",1,"5H",20,0.51
274,"announce",10,"7L",19,0.02
274,"acknowledge",5,"10L",36,0.02
274,"inform",12,"16H",17,0.97
274,"confirm",4,"20L",27,0.02
274,"suggest",17,"18H",6,0.58
274,"be right",6,"12L",28,0
274,"think",7,"11L",11,0.53
274,"say",8,"14L",14,0
274,"admit",13,"17L",15,0.02
274,"hear",16,"4H",40,0.99
274,"discover",14,"6H",5,0.61
274,"know",11,"3L",9,0.79
275,"think",7,"10H",18,0.49
275,"be right",6,"16L",31,0.02
275,"be annoyed",9,"7H",24,0.01
275,"see",19,"11L",11,0.73
275,"confirm",4,"5L",38,0.52
275,"demonstrate",18,"15H",34,0.2
275,"confess",20,"14H",22,0.45
275,"inform",12,"18H",6,0.81
275,"say",8,"12L",28,0.12
275,"suggest",17,"2H",25,0.13
275,"pretend",15,"8H",1,0.2
275,"hear",16,"4H",40,0.61
275,"know",11,"19L",4,0.88
275,"reveal",3,"6L",30,0.77
275,"announce",10,"17L",15,0.66
275,"acknowledge",5,"20L",27,0.79
275,"prove",2,"13H",8,0.65
275,"discover",14,"3L",9,0.19
275,"admit",13,"9L",16,0.51
275,"establish",1,"1H",13,0.98
276,"inform",12,"13H",8,0.9
276,"be right",6,"7L",19,0.12
276,"say",8,"1L",37,0.14
276,"pretend",15,"12H",2,0.13
276,"reveal",3,"18H",6,0.83
276,"be annoyed",9,"2L",10,0.84
276,"prove",2,"8H",1,0.33
276,"acknowledge",5,"3H",33,0
276,"establish",1,"15L",7,0.08
276,"suggest",17,"9L",16,0.2
276,"know",11,"11L",11,0.81
276,"confirm",4,"4H",40,0.36
276,"think",7,"6H",5,0
276,"confess",20,"17L",15,0.12
276,"hear",16,"14L",14,0.08
276,"announce",10,"20H",3,0.78
276,"discover",14,"16L",31,0.59
276,"admit",13,"10H",18,0.12
276,"see",19,"5L",38,0.33
276,"demonstrate",18,"19H",39,0.39
277,"announce",10,"6L",30,0.58
277,"know",11,"18H",6,0.97
277,"suggest",17,"2L",10,0.52
277,"confess",20,"17H",21,0.81
277,"be right",6,"11L",11,0.01
277,"admit",13,"5L",38,0.83
277,"confirm",4,"3L",9,0.07
277,"see",19,"9L",16,0.26
277,"hear",16,"10H",18,0.98
277,"demonstrate",18,"13H",8,0.11
277,"think",7,"12H",2,0.5
277,"pretend",15,"14H",22,0.31
277,"be annoyed",9,"20L",27,0.99
277,"inform",12,"4L",12,0.92
277,"say",8,"7H",24,0.01
277,"prove",2,"1H",13,0.44
277,"establish",1,"15H",34,0.08
277,"reveal",3,"8H",1,0.94
277,"acknowledge",5,"19L",4,0.55
277,"discover",14,"16L",31,0.92
278,"establish",1,"9H",35,0.69
278,"confirm",4,"14H",22,0.84
278,"announce",10,"8L",23,0.05
278,"acknowledge",5,"17L",15,0.05
278,"demonstrate",18,"11H",29,0.86
278,"see",19,"20L",27,0.07
278,"reveal",3,"1H",13,0.97
278,"admit",13,"4H",40,0.87
278,"inform",12,"13H",8,0.86
278,"be annoyed",9,"18L",32,0.78
278,"be right",6,"5H",20,0.36
278,"know",11,"2L",10,0.07
278,"discover",14,"7H",24,0.91
278,"suggest",17,"6L",30,0.04
278,"hear",16,"15L",7,0.65
278,"pretend",15,"3L",9,0.02
278,"think",7,"19H",39,0.21
278,"prove",2,"16H",17,0.11
278,"confess",20,"10L",36,0.36
278,"say",8,"12L",28,0.01
279,"admit",13,"11L",11,0.99
279,"acknowledge",5,"17L",15,0.99
279,"announce",10,"13L",26,0.4
279,"know",11,"19L",4,0.98
279,"see",19,"2L",10,0.46
279,"be annoyed",9,"9H",35,0.97
279,"confirm",4,"3H",33,0.29
279,"prove",2,"8H",1,0.2
279,"think",7,"20H",3,0.47
279,"discover",14,"4H",40,0.61
279,"confess",20,"1L",37,0.02
279,"demonstrate",18,"15L",7,0.02
279,"hear",16,"10L",36,0.23
279,"establish",1,"14L",14,0.12
279,"inform",12,"7H",24,0.99
279,"pretend",15,"6H",5,0.01
279,"be right",6,"12H",2,0.01
279,"reveal",3,"16H",17,0.48
279,"say",8,"18H",6,0.3
279,"suggest",17,"5L",38,0.02
280,"establish",1,"16H",17,0.01
280,"say",8,"17L",15,0
280,"know",11,"19H",39,0.73
280,"think",7,"4L",12,0
280,"announce",10,"2L",10,0
280,"be right",6,"13H",8,0.9
280,"suggest",17,"8H",1,0.65
280,"inform",12,"15L",7,0
280,"be annoyed",9,"3L",9,0.01
280,"admit",13,"10H",18,0.63
280,"confess",20,"14H",22,0.82
280,"confirm",4,"12L",28,0.01
280,"acknowledge",5,"7L",19,0.01
280,"demonstrate",18,"1H",13,1
280,"pretend",15,"9H",35,0.63
280,"discover",14,"5L",38,0.01
280,"prove",2,"20H",3,0.67
280,"reveal",3,"11L",11,0.13
280,"see",19,"18L",32,0
280,"hear",16,"6H",5,0.66
281,"see",19,"20L",27,1
281,"say",8,"11H",29,0.23
281,"prove",2,"3H",33,0.03
281,"hear",16,"7H",24,0.97
281,"announce",10,"8L",23,0.55
281,"be annoyed",9,"17L",15,0.99
281,"pretend",15,"5H",20,0
281,"demonstrate",18,"16L",31,0.52
281,"be right",6,"10H",18,0.14
281,"acknowledge",5,"14H",22,0.85
281,"confess",20,"19L",4,1
281,"confirm",4,"4H",40,0.74
281,"reveal",3,"6L",30,0.85
281,"admit",13,"15L",7,1
281,"inform",12,"18H",6,1
281,"establish",1,"12H",2,0.52
281,"think",7,"1L",37,0.07
281,"discover",14,"9L",16,0.91
281,"know",11,"2L",10,0.98
281,"suggest",17,"13H",8,0.17
282,"hear",16,"17L",15,0.96
282,"inform",12,"19H",39,1
282,"demonstrate",18,"7L",19,0.15
282,"reveal",3,"12L",28,0.81
282,"admit",13,"5L",38,0.89
282,"know",11,"4L",12,0.89
282,"say",8,"18H",6,0.16
282,"see",19,"11H",29,0.92
282,"be annoyed",9,"9H",35,0.98
282,"think",7,"16L",31,0.09
282,"confirm",4,"13H",8,0.08
282,"discover",14,"15L",7,0.66
282,"be right",6,"6H",5,0
282,"prove",2,"1L",37,0
282,"suggest",17,"20H",3,0.2
282,"confess",20,"3L",9,0.89
282,"pretend",15,"14L",14,0.22
282,"announce",10,"10H",18,0.79
282,"establish",1,"8H",1,0.15
282,"acknowledge",5,"2H",25,1
283,"establish",1,"11L",11,0.02
283,"see",19,"13H",8,0.03
283,"confirm",4,"8H",1,0.01
283,"acknowledge",5,"16L",31,0.02
283,"pretend",15,"14H",22,0.05
283,"say",8,"10L",36,0.02
283,"announce",10,"19L",4,0.01
283,"demonstrate",18,"7H",24,0.02
283,"admit",13,"2L",10,0.03
283,"hear",16,"9H",35,0.05
283,"know",11,"5H",20,0.01
283,"be right",6,"4H",40,0.03
283,"discover",14,"18H",6,0.4
283,"prove",2,"17L",15,0.22
283,"reveal",3,"1H",13,0.98
283,"be annoyed",9,"15L",7,0.99
283,"confess",20,"20L",27,0.31
283,"suggest",17,"12L",28,0.01
283,"inform",12,"6H",5,0.99
283,"think",7,"3L",9,0.05
284,"discover",14,"11H",29,0.28
284,"acknowledge",5,"1H",13,0.81
284,"suggest",17,"7H",24,0.04
284,"demonstrate",18,"18H",6,0.15
284,"pretend",15,"6H",5,0.1
284,"think",7,"13L",26,0.06
284,"see",19,"4L",12,0.05
284,"be annoyed",9,"9L",16,0.19
284,"be right",6,"19L",4,0.02
284,"confess",20,"14L",14,0.03
284,"inform",12,"3H",33,0.09
284,"confirm",4,"12H",2,0.13
284,"announce",10,"17L",15,0.02
284,"admit",13,"20H",3,0.33
284,"establish",1,"10L",36,0.01
284,"know",11,"15L",7,0.11
284,"hear",16,"5H",20,0.09
284,"reveal",3,"2L",10,0.01
284,"say",8,"8H",1,0.06
284,"prove",2,"16L",31,0.03
285,"confirm",4,"16L",31,0.06
285,"discover",14,"17L",15,0.7
285,"prove",2,"18H",6,0.04
285,"see",19,"14H",22,0.8
285,"pretend",15,"10L",36,0.08
285,"confess",20,"2H",25,0.2
285,"acknowledge",5,"9H",35,0.86
285,"think",7,"5H",20,0.09
285,"announce",10,"6L",30,0.09
285,"be right",6,"11L",11,0.02
285,"say",8,"7L",19,0.05
285,"know",11,"12H",2,0.97
285,"reveal",3,"20H",3,0.95
285,"hear",16,"1L",37,0.99
285,"inform",12,"15H",34,0.91
285,"suggest",17,"4L",12,0.01
285,"demonstrate",18,"3H",33,0.09
285,"admit",13,"19H",39,0.95
285,"be annoyed",9,"13L",26,0.99
285,"establish",1,"8L",23,0.04
286,"prove",2,"3L",9,0
286,"acknowledge",5,"13L",26,0.54
286,"be right",6,"8H",1,0.07
286,"establish",1,"7L",19,0.2
286,"suggest",17,"12L",28,0.05
286,"demonstrate",18,"14H",22,0.07
286,"know",11,"15L",7,0.69
286,"hear",16,"5L",38,0.79
286,"reveal",3,"19H",39,0.7
286,"confess",20,"4H",40,0.87
286,"announce",10,"6H",5,0.22
286,"confirm",4,"18H",6,0.52
286,"pretend",15,"1H",13,0.26
286,"discover",14,"11L",11,0.94
286,"admit",13,"17L",15,0.8
286,"be annoyed",9,"2L",10,0.07
286,"inform",12,"9H",35,0.94
286,"see",19,"10L",36,0.76
286,"say",8,"16H",17,0.61
286,"think",7,"20H",3,0.39
287,"establish",1,"14H",22,0.02
287,"demonstrate",18,"18H",6,0.01
287,"hear",16,"17H",21,0.02
287,"be annoyed",9,"5L",38,0.02
287,"say",8,"20L",27,0.01
287,"think",7,"12L",28,0.51
287,"admit",13,"7L",19,0.89
287,"announce",10,"15H",34,0.05
287,"prove",2,"2H",25,0.04
287,"suggest",17,"1H",13,0.06
287,"pretend",15,"6H",5,0.41
287,"discover",14,"8L",23,0.98
287,"inform",12,"16H",17,0.89
287,"be right",6,"13L",26,0.03
287,"confirm",4,"9L",16,0.73
287,"confess",20,"10L",36,0.85
287,"see",19,"3L",9,0.58
287,"reveal",3,"4L",12,0.97
287,"know",11,"11H",29,1
287,"acknowledge",5,"19H",39,0.93
288,"inform",12,"6H",5,0.97
288,"admit",13,"7L",19,0.85
288,"discover",14,"3L",9,0.96
288,"be annoyed",9,"5H",20,0.98
288,"acknowledge",5,"9L",16,0.96
288,"establish",1,"14L",14,0.82
288,"announce",10,"19L",4,0.35
288,"see",19,"20H",3,1
288,"confirm",4,"12H",2,0
288,"demonstrate",18,"2L",10,0.03
288,"think",7,"10L",36,0
288,"reveal",3,"11L",11,0.9
288,"be right",6,"15L",7,0
288,"say",8,"13H",8,0
288,"suggest",17,"18H",6,0
288,"prove",2,"17H",21,0.1
288,"hear",16,"4H",40,0.66
288,"confess",20,"8H",1,0.79
288,"know",11,"1L",37,0.99
288,"pretend",15,"16H",17,0.15
